"fold";"method";"metric";"val";"dataset"
4;"Lasso";"auc";1;"banknote"
4;"Lasso";"acc";0,970802919708029;"banknote"
4;"Lasso";"brier_score";0,0293039102538944;"banknote"
5;"Lasso";"auc";0,999561403508772;"banknote"
5;"Lasso";"acc";0,985401459854015;"banknote"
5;"Lasso";"brier_score";0,0301148871548121;"banknote"
6;"Lasso";"auc";0,999326145552561;"banknote"
6;"Lasso";"acc";0,985401459854015;"banknote"
6;"Lasso";"brier_score";0,0322975097275692;"banknote"
7;"Lasso";"auc";1;"banknote"
7;"Lasso";"acc";0,963503649635037;"banknote"
7;"Lasso";"brier_score";0,0396282370268529;"banknote"
8;"Lasso";"auc";0,999559082892416;"banknote"
8;"Lasso";"acc";0,978102189781022;"banknote"
8;"Lasso";"brier_score";0,0335130274392554;"banknote"
9;"Lasso";"auc";1;"banknote"
9;"Lasso";"acc";0,963503649635037;"banknote"
9;"Lasso";"brier_score";0,0392951862031939;"banknote"
10;"Lasso";"auc";0,999786780383795;"banknote"
10;"Lasso";"acc";0,985401459854015;"banknote"
10;"Lasso";"brier_score";0,0300103906755911;"banknote"
1;"rf";"auc";1;"banknote"
1;"rf";"acc";0,992753623188406;"banknote"
1;"rf";"brier_score";0,00487831884057971;"banknote"
2;"rf";"auc";0,999577702702703;"banknote"
2;"rf";"acc";0,978260869565217;"banknote"
2;"rf";"brier_score";0,0103312753623188;"banknote"
3;"rf";"auc";0,999358974358974;"banknote"
3;"rf";"acc";0,992700729927007;"banknote"
3;"rf";"brier_score";0,00884694890510949;"banknote"
4;"rf";"auc";1;"banknote"
4;"rf";"acc";0,992700729927007;"banknote"
4;"rf";"brier_score";0,00413194160583942;"banknote"
5;"rf";"auc";1;"banknote"
5;"rf";"acc";0,992700729927007;"banknote"
5;"rf";"brier_score";0,00461728467153285;"banknote"
6;"rf";"auc";1;"banknote"
6;"rf";"acc";0,992700729927007;"banknote"
6;"rf";"brier_score";0,00619766423357664;"banknote"
7;"rf";"auc";1;"banknote"
7;"rf";"acc";1;"banknote"
7;"rf";"brier_score";0,0033825401459854;"banknote"
8;"rf";"auc";1;"banknote"
8;"rf";"acc";0,985401459854015;"banknote"
8;"rf";"brier_score";0,00711497810218978;"banknote"
9;"rf";"auc";1;"banknote"
9;"rf";"acc";1;"banknote"
9;"rf";"brier_score";0,00421754744525547;"banknote"
10;"rf";"auc";1;"banknote"
10;"rf";"acc";1;"banknote"
10;"rf";"brier_score";0,00191702189781022;"banknote"
1;"Ridge";"auc";0,99952741020794;"banknote"
1;"Ridge";"acc";0,949275362318841;"banknote"
1;"Ridge";"brier_score";0,0501328589964128;"banknote"
2;"Ridge";"auc";0,999366554054054;"banknote"
2;"Ridge";"acc";0,978260869565217;"banknote"
2;"Ridge";"brier_score";0,0360043988243727;"banknote"
3;"Ridge";"auc";1;"banknote"
3;"Ridge";"acc";0,992700729927007;"banknote"
3;"Ridge";"brier_score";0,0370724766774331;"banknote"
4;"Ridge";"auc";1;"banknote"
4;"Ridge";"acc";0,970802919708029;"banknote"
4;"Ridge";"brier_score";0,0404659350329182;"banknote"
5;"Ridge";"auc";1;"banknote"
5;"Ridge";"acc";0,985401459854015;"banknote"
5;"Ridge";"brier_score";0,0370039987772442;"banknote"
6;"Ridge";"auc";0,999775381850854;"banknote"
6;"Ridge";"acc";0,992700729927007;"banknote"
6;"Ridge";"brier_score";0,0389304291344665;"banknote"
7;"Ridge";"auc";1;"banknote"
7;"Ridge";"acc";0,978102189781022;"banknote"
7;"Ridge";"brier_score";0,0457343396595361;"banknote"
8;"Ridge";"auc";1;"banknote"
8;"Ridge";"acc";0,978102189781022;"banknote"
8;"Ridge";"brier_score";0,0398694190251209;"banknote"
